,time (min),LS,time (min).1,UV
418,3.33454479388677,0.0024808452481229,3.47201254095378,-0.000108874672295439
419,3.34273457668012,0.0025869872662816302,3.4802023237471302,-0.000112599070553299
420,3.3509243594734706,0.0022427612792716802,3.48839210654048,-0.000120833283033028
421,3.35911414226682,0.00189853529226173,3.49658188933383,-0.00013272282223601202
422,3.3673039250601695,0.000714339016072378,3.50477167212718,-0.000141613198270573
423,3.37549370785352,0.000383293312606284,3.51296145492053,-0.000145015039766308
424,3.3836834906468702,0.000144002225263171,3.52115123771388,-0.000148763732565779
425,3.39187327344022,-4.21726351427311e-05,3.5293410205072404,-0.000153339555722215
426,3.40006305623357,0.00045108283164052305,3.53753080330059,-0.00016049736487258799
427,3.40825283902692,0.000677675212458413,3.5457205860939403,-0.000170016446360314
428,3.41644262182027,0.000638114878189156,3.5539103688872897,-0.00017532446321461898
429,3.42463240461362,0.0005985545439204509,3.56210015168064,-0.00017046776069143502
430,3.43282218740697,0.000292841494564598,3.57028993447399,-0.000159045567642403
431,3.4410119702003197,0.000123996968013495,3.57847971726734,-0.000146723546028381
432,3.44920175299367,-0.0007867305008332121,3.58666950006069,-0.00013378991653282
433,3.4573915357870195,-0.000508859805670872,3.59485928285404,-0.00012122959588492
434,3.46558131858037,-0.000588397271196613,3.6030490656473897,-0.00011099127287481599
435,3.4737711013737202,-0.000667934736722905,3.61123884844074,-0.00010340407379278101
436,3.4819608841670697,0.000172668700713529,3.6194286312340895,-0.000104174891428552
437,3.49015066696042,0.0011353652850662,3.62761841402744,-0.000111766753061726
438,3.4983404497537705,0.00184861000656167,3.6358081968207903,-0.000113076077473315
439,3.50653023254712,0.00274047333803732,3.64399797961414,-0.000106919648829956
440,3.5147200153404703,0.0031231476662486,3.65218776240749,-0.00010079063678588199
441,3.5229097981338198,0.00305397460749606,3.6603775452008396,-9.826810597798579e-05
