,time (min),Molar Mass 1,time (min).1,Molar Mass 2,time (min).2,LS,time (min).3,UV
214,,,27.2077616365029,17472.4721864171,23.841760908435997,0.0604134535627753,23.840002348016,0.0301525320712127
215,,,27.215951419296303,17526.2655934137,23.8499506912293,0.0603939438003347,23.848192130809398,0.0297898382429227
216,,,27.2241412020896,17615.082781190802,23.858140474022697,0.06037443403789299,23.8563819136027,0.0294313254014551
217,,,,,23.866330256816,0.058520345820994,23.8645716963961,0.0291002947656364
218,,,,,23.8745200396094,0.0569694973760768,23.8727614791894,0.0287800373381648
219,,,,,23.882709822402703,0.0578835511228591,23.880951261982798,0.0284420169093449
220,,,,,23.8908996051961,0.0588428724848935,23.8891410447761,0.0280992416761077
221,,,,,23.899089387989395,0.0591520288669532,23.897330827569498,0.027762170649669998
222,,,,,23.9072791707828,0.0594611852490129,23.905520610362803,0.0274214299542475
223,,,,,23.915468953576102,0.0600031377221251,23.9137103931562,0.0270801871344387
224,,,,,23.9236587363695,0.0564079105546365,23.921900175949503,0.0267349415930053
225,,,,,23.931848519162802,0.0528126833871484,23.9300899587429,0.0263722146157415
226,,,,,23.9400383019562,0.0515505765756638,23.9382797415362,0.0259938427337634
227,,,,,23.9482280847495,0.0497511959508074,23.9464695243296,0.0256131600794512
228,,,,,23.956417867542896,0.0487938778550745,23.9546593071229,0.0252387001075385
229,,,,,23.964607650336198,0.0472846316605931,23.9628490899163,0.0248721895306599
230,,,,,23.972797433129603,0.0474963540694811,23.971038872709602,0.0245184615999336
231,,,,,23.980987215922898,0.0472310248902712,23.979228655503,0.0241768512907319
232,,,,,23.989176998716303,0.0469656957110613,23.9874184382963,0.0238307302501473
233,,,,,23.9973667815096,0.0469623827943099,23.995608221089697,0.0234761159727142
234,,,,,24.005556564303003,0.0469590698775591,24.003798003883,0.0231270054946172
235,,,,,24.0137463470963,0.0454559050023298,24.011987786676396,0.0227816044280505
236,,,,,24.0219361298897,0.0448552426590032,24.0201775694697,0.0224332487381006
237,,,,,24.030125912683,0.044254580315675994,24.028367352263103,0.0220842278915685
238,,,,,24.0383156954764,0.0430164077786515,24.036557135056402,0.0217296285907836
239,,,,,24.0465054782697,0.0427453106412923,24.044746917849803,0.0213688885573922
240,,,,,24.054695261063102,0.0424742135039326,24.0529367006431,0.0210119951519177
241,,,,,24.062885043856397,0.0416407147203686,24.0611264834365,0.0206679614101467
242,,,,,24.0710748266498,0.0404299425745137,24.0693162662298,0.0203342912397211
243,,,,,24.0792646094431,0.0396481698204406,24.0775060490232,0.0200027434658018
244,,,,,24.0874543922365,0.0388663970663681,24.0856958318165,0.0196730720949618
245,,,,,24.095644175029804,0.0372582957478132,24.0938856146099,0.0193438434838847
246,,,,,24.103833957823202,0.0374443416165727,24.102075397403198,0.0190150078829344
